conversation_id,conversation,customer_problem,amazon_responses,turn_count,customer_turns,first_timestamp,last_timestamp
903655,"AmazonHelp: [USER_ID] Thanks for reaching out. You can find our policy on business proposals along with contact info here: [URL] ^MV
Customer: [USER_ID] how does one go about pitching an amazing idea for your company...asking for a friend",[USER_ID] how does one go about pitching an amazing idea for your company...asking for a friend,[USER_ID] Thanks for reaching out. You can find our policy on business proposals along with contact info here: [URL] ^MV,2,1,,
2698984,"AmazonHelp: [USER_ID] Hola Jerry. Estamos felices de saber que recibiste tu pedido. 😁😁😁 Cuentános, ¿ya lo estrenaste? ^HC [URL]
Customer: Gracias [USER_ID]  ;) 👏🏼 [URL]
AmazonHelp: [USER_ID] ¡Genial! Nos alegra saber que estás disfrutando de tu compra. ¡Saludos! (: ^CR
Customer: [USER_ID] Siiii y pura felicidad. Saludos 👍🏼","Gracias [USER_ID]  ;) 👏🏼 [URL]
[USER_ID] Siiii y pura felicidad. Saludos 👍🏼","[USER_ID] Hola Jerry. Estamos felices de saber que recibiste tu pedido. 😁😁😁 Cuentános, ¿ya lo estrenaste? ^HC [URL]
[USER_ID] ¡Genial! Nos alegra saber que estás disfrutando de tu compra. ¡Saludos! (: ^CR",4,2,,
1031594,"AmazonHelp: [USER_ID] Sorry to know that. Could you please let us know more about what went wrong. We'll definitely look into it. ^PS
Customer: [USER_ID] you guys making fool .by Amazon prime services. thre is no fast delivery .",[USER_ID] you guys making fool .by Amazon prime services. thre is no fast delivery .,[USER_ID] Sorry to know that. Could you please let us know more about what went wrong. We'll definitely look into it. ^PS,2,1,,
2752555,"AmazonHelp: [USER_ID] Boa noite, Jota. O seu comentário foi respondido aqui: [URL] ^CR
Customer: ola @AmazonHelp adoraria se voces desbloqueassem minha conta pra eu poder gastar dinheiro no site de voces",ola @AmazonHelp adoraria se voces desbloqueassem minha conta pra eu poder gastar dinheiro no site de voces,"[USER_ID] Boa noite, Jota. O seu comentário foi respondido aqui: [URL] ^CR",2,1,,
2830763,"AmazonHelp: [USER_ID] Hola, Fernando. Lamentamos los inconvenientes. Por favor mantennos informados en caso de que el pedido no sea entregado el día de hoy. 
Un saludo, 
^DB
Customer: @AmazonHelp acabo de contactar con un agente a través de la web de amazon y han  verificado el problema... la solución: esperar de 2 a 3 días a que me  llegue a la dirección correcta 👎
Suerte que mañana no es Navidad o Reyes
Customer: Me da a mi que el repartidor va a dar muchas vueltas para encontrar el domicilio... 🤔 (la 4ª vez que me pasa lo mismo en menos de un mes, y siempre con #AmazonLogistics, muy mal -_-) [USER_ID] [URL]","@AmazonHelp acabo de contactar con un agente a través de la web de amazon y han  verificado el problema... la solución: esperar de 2 a 3 días a que me  llegue a la dirección correcta 👎
Suerte que mañana no es Navidad o Reyes
Me da a mi que el repartidor va a dar muchas vueltas para encontrar el domicilio... 🤔 (la 4ª vez que me pasa lo mismo en menos de un mes, y siempre con #AmazonLogistics, muy mal -_-) [USER_ID] [URL]","[USER_ID] Hola, Fernando. Lamentamos los inconvenientes. Por favor mantennos informados en caso de que el pedido no sea entregado el día de hoy. 
Un saludo, 
^DB",3,2,,
986240,"AmazonHelp: [USER_ID] impaziente eh?! ^MZ [URL]
Customer: @AmazonHelp L'avete scelto voi di diventare Babbo Natale 365 giorni all'anno [URL]
AmazonHelp: [USER_ID] E ne siamo felici, per Natale ci stiamo preparando al meglio! Ci donano le nuove divise? 😆 ^ST [URL]
Customer: Aspetto il corriere di Amazon con la stessa impazienza di un bambino che sta per compiere gli anni","@AmazonHelp L'avete scelto voi di diventare Babbo Natale 365 giorni all'anno [URL]
Aspetto il corriere di Amazon con la stessa impazienza di un bambino che sta per compiere gli anni","[USER_ID] impaziente eh?! ^MZ [URL]
[USER_ID] E ne siamo felici, per Natale ci stiamo preparando al meglio! Ci donano le nuove divise? 😆 ^ST [URL]",4,2,,
2531548,"AmazonHelp: [USER_ID] sorry to hear that, its not what we want you to experience, it should be with you by Saturday ^AS
Customer: @AmazonHelp Yes I can read that. Not the point of Prime though is it? That’s normal delivery timescales.  Happens at this time of year every year.
Customer: Grr needed this yesterday from [USER_ID] :( Can’t guarantee prime deliveries this time of year, always happens @AmazonHelp [URL]","@AmazonHelp Yes I can read that. Not the point of Prime though is it? That’s normal delivery timescales.  Happens at this time of year every year.
Grr needed this yesterday from [USER_ID] :( Can’t guarantee prime deliveries this time of year, always happens @AmazonHelp [URL]","[USER_ID] sorry to hear that, its not what we want you to experience, it should be with you by Saturday ^AS",3,2,,
1207587,"AmazonHelp: [USER_ID] Thanks for confirming- What was advised when you spoke with us directly? ^NV
Customer: @AmazonHelp Nothing really. It has been ""escalated"" 6 times (inc. today) and the 24 hour response never happens. Every time I explain I have a cust 1/2
AmazonHelp: [USER_ID] Can you please fill in this form: [URL]? We'd like a specialist to investigate. ^MC
Customer: @AmazonHelp This has still not been resolved and another week has passed. This is not good enough. Should I send amazon the bill for the money lose?
AmazonHelp: [USER_ID] Hi Damian- We have your info and we are investigating, if you would like an update please reply to the email you received. ^NV
Customer: @AmazonHelp I think I did reply, and did't hear anything back yet. Customer services told me yesterday they could see it on internal system. Need ASAP
AmazonHelp: [USER_ID] Hi Damien, we have your details and will be in contact soon ^TD
Customer: @AmazonHelp This is a joke now.I just had an email from __email__ AGAIN, with the SAME INVOICE I already have. Not the one I'm missing!
Customer: @AmazonHelp ""Sold by: Amazon EU S.a.r.L"". I would be able to request an invoice from the seller otherwise. Which is much much easier than Amazon :/
AmazonHelp: [USER_ID] Hi Damian- Is the order sold by Amazon directly or by a Seller on Amazon? ^NV
Customer: @AmazonHelp (I know how the retrieve invoices for an order from my account). The actual VAT invoice, PDF is not there.
Customer: @AmazonHelp I have currently tried 6 times to get a missing invoice for an order. Customer Services have no idea what they are doing. help?","@AmazonHelp Nothing really. It has been ""escalated"" 6 times (inc. today) and the 24 hour response never happens. Every time I explain I have a cust 1/2
@AmazonHelp This has still not been resolved and another week has passed. This is not good enough. Should I send amazon the bill for the money lose?
@AmazonHelp I think I did reply, and did't hear anything back yet. Customer services told me yesterday they could see it on internal system. Need ASAP
@AmazonHelp This is a joke now.I just had an email from __email__ AGAIN, with the SAME INVOICE I already have. Not the one I'm missing!
@AmazonHelp ""Sold by: Amazon EU S.a.r.L"". I would be able to request an invoice from the seller otherwise. Which is much much easier than Amazon :/
@AmazonHelp (I know how the retrieve invoices for an order from my account). The actual VAT invoice, PDF is not there.
@AmazonHelp I have currently tried 6 times to get a missing invoice for an order. Customer Services have no idea what they are doing. help?","[USER_ID] Thanks for confirming- What was advised when you spoke with us directly? ^NV
[USER_ID] Can you please fill in this form: [URL]? We'd like a specialist to investigate. ^MC
[USER_ID] Hi Damian- We have your info and we are investigating, if you would like an update please reply to the email you received. ^NV
[USER_ID] Hi Damien, we have your details and will be in contact soon ^TD
[USER_ID] Hi Damian- Is the order sold by Amazon directly or by a Seller on Amazon? ^NV",12,7,,
1771871,"AmazonHelp: [USER_ID] Wow! How COOL is that? ^BE
Customer: @AmazonHelp We're kind of in a serious relationship, you and me.
Customer: I am thoroughly amused that I can lay in bed and order a couple air conditioners off [USER_ID] using my phone. And then there's this 280 character business. I mean, wow. That's a lot of characters, right? What else can I say? No really. I'm drawing a blank. A big one. Super big. Oi","@AmazonHelp We're kind of in a serious relationship, you and me.
I am thoroughly amused that I can lay in bed and order a couple air conditioners off [USER_ID] using my phone. And then there's this 280 character business. I mean, wow. That's a lot of characters, right? What else can I say? No really. I'm drawing a blank. A big one. Super big. Oi",[USER_ID] Wow! How COOL is that? ^BE,3,2,,
2612189,"AmazonHelp: [USER_ID] Hmm, that is strange! We'd like to look into this in real time for you. Please reach out to us when you have a moment: [URL]. ^AL
Customer: @AmazonHelp It's all been delivered so no idea what that was all about 😂
Customer: [USER_ID] I've had 2 emails re delivery-1st states delivered to a neighbour &amp; 2nd states couldn't be delivered &amp; will b attempted tomorrow?","@AmazonHelp It's all been delivered so no idea what that was all about 😂
[USER_ID] I've had 2 emails re delivery-1st states delivered to a neighbour &amp; 2nd states couldn't be delivered &amp; will b attempted tomorrow?","[USER_ID] Hmm, that is strange! We'd like to look into this in real time for you. Please reach out to us when you have a moment: [URL]. ^AL",3,2,,
884934,"AmazonHelp: [USER_ID] Without revealing order or account details, could you provide more information about the issue? Was anything damaged? ^JP
Customer: I guess Amazon is making their delivery drivers take photos of delivered packages now, leading to ... this. [URL]","I guess Amazon is making their delivery drivers take photos of delivered packages now, leading to ... this. [URL]","[USER_ID] Without revealing order or account details, could you provide more information about the issue? Was anything damaged? ^JP",2,1,,
1472210,"AmazonHelp: [USER_ID] 当サイトの名をかたる架空請求詐欺が増えております。登録されていないアドレスにEメールをお送りすることはございませんので、記載されているURL等はクリックしないようお気を付けください。詳細はこちら&gt; [URL] YM
Customer: 登録してないメアドにAmazonから大量にメールがきてるー。

これ、絶対開いちゃいけないヤツだよね⁈","登録してないメアドにAmazonから大量にメールがきてるー。

これ、絶対開いちゃいけないヤツだよね⁈",[USER_ID] 当サイトの名をかたる架空請求詐欺が増えております。登録されていないアドレスにEメールをお送りすることはございませんので、記載されているURL等はクリックしないようお気を付けください。詳細はこちら&gt; [URL] YM,2,1,,
